curves,energy,count
139,105.04605,81
139,105.10174,83
139,105.15855,80
139,105.22125,84
139,105.29465,76
139,105.38154,77
139,105.47579,80
139,105.56879,83
139,105.65193,87
139,105.72042,80
139,105.77986,79
139,105.83764,73
139,105.90109,72
139,105.97404,82
139,106.05427,73
139,106.1389,72
139,106.22514,81
139,106.31146,79
139,106.39778,84
139,106.48409,81
139,106.57041,76
139,106.65673,74
139,106.74304,74
139,106.82936,59
139,106.91568,53
139,107.00199,44
139,107.08831,40
139,107.17463,38
139,107.26094,32
139,107.34726,32
139,107.43358,32
139,107.51989,30
139,107.60621,31
139,107.69253,31
140,96.707474,79
140,96.784326,72
140,96.86117899999999,73
140,96.938032,74
140,97.014886,80
140,97.091739,80
140,97.168592,80
140,97.245445,76
140,97.322298,76
140,97.399151,78
140,97.476004,84
140,97.552857,91
140,97.62971,88
140,97.706563,76
140,97.783416,74
140,97.860269,77
140,97.937122,74
140,98.013975,77
140,98.090828,75
140,98.167681,82
140,98.244534,85
140,98.321387,82
140,98.39824,90
140,98.475093,76
140,98.551946,77
140,98.628799,82
140,98.705652,74
140,98.782505,85
140,98.859358,78
140,98.936211,94
140,99.013064,96
140,99.089917,80
140,99.16677,83
140,99.243623,88
140,99.320476,97
140,99.397329,90
140,99.474182,86
140,99.551035,95
140,99.627888,100
140,99.704741,92
140,99.781555,94
140,99.857562,92
140,99.931347,84
140,100.00147,86
140,100.06672,97
140,100.12793,93
140,100.18718,83
140,100.24653,85
140,100.30787,79
140,100.37207,90
140,100.43961,100
140,100.51095,90
140,100.58601,98
140,100.66268,93
140,100.73837,90
140,100.81051,93
140,100.87796,97
140,100.94281,92
140,101.00755,91
140,101.07467,89
140,101.14471,93
140,101.21544,100
140,101.2844,104
140,101.34928,97
140,101.41086,108
140,101.47282,101
140,101.53894,103
140,101.61251,104
140,101.69128,102
140,101.76964,116
140,101.84195,108
140,101.90388,103
140,101.9596,98
140,102.0166,106
140,102.08236,99
140,102.16182,98
140,102.24993,99
140,102.33929,105
140,102.42247,103
140,102.495,115
140,102.55942,107
140,102.61933,113
140,102.6783,112
140,102.7394,103
140,102.80493,105
140,102.87714,109
140,102.95809,120
140,103.04576,107
140,103.13413,104
140,103.21695,104
140,103.2886,107
140,103.35064,107
140,103.40926,105
140,103.47077,101
140,103.54042,103
140,103.61649,108
140,103.69435,112
140,103.76935,102
140,103.83803,94
140,103.90189,97
140,103.9637,103
140,104.02626,100
140,104.09132,89
140,104.1581,93
140,104.22543,92
140,104.29213,90
140,104.35799,87
140,104.4244,84
140,104.49289,86
140,104.5649,83
140,104.64005,86
140,104.71598,84
140,104.79024,86
140,104.86053,86
140,104.92621,84
140,104.98785,80
140,105.04605,84
140,105.10174,85
140,105.15855,82
140,105.22125,80
140,105.29465,79
140,105.38154,79
140,105.47579,78
140,105.56879,86
140,105.65193,87
140,105.72042,84
140,105.77986,78
140,105.83764,75
140,105.90109,81
140,105.97404,81
140,106.05427,76
140,106.1389,78
140,106.22514,87
140,106.31146,84
140,106.39778,80
140,106.48409,77
140,106.57041,73
140,106.65673,74
140,106.74304,73
140,106.82936,61
140,106.91568,51
140,107.00199,46
140,107.08831,41
140,107.17463,36
140,107.26094,32
140,107.34726,32
140,107.43358,31
140,107.51989,30
140,107.60621,31
140,107.69253,30
141,96.707474,80
141,96.784326,75
141,96.86117899999999,77
141,96.938032,76
141,97.014886,85
141,97.091739,86
141,97.168592,76
141,97.245445,73
141,97.322298,74
141,97.399151,79
141,97.476004,85
141,97.552857,87
141,97.62971,87
141,97.706563,73
141,97.783416,76
141,97.860269,78
141,97.937122,71
141,98.013975,78
141,98.090828,79
141,98.167681,80
141,98.244534,83
141,98.321387,84
141,98.39824,87
141,98.475093,76
141,98.551946,80
141,98.628799,86
141,98.705652,75
141,98.782505,88
141,98.859358,84
141,98.936211,97
141,99.013064,98
141,99.089917,83
141,99.16677,79
141,99.243623,84
141,99.320476,84
141,99.397329,86
141,99.474182,83
141,99.551035,95
141,99.627888,94
141,99.704741,89
141,99.781555,94
141,99.857562,92
141,99.931347,88
141,100.00147,90
141,100.06672,91
141,100.12793,91
141,100.18718,87
141,100.24653,84
141,100.30787,80
141,100.37207,91
141,100.43961,107
141,100.51095,95
141,100.58601,95
141,100.66268,92
141,100.73837,88
141,100.81051,90
141,100.87796,98
141,100.94281,101
141,101.00755,95
141,101.07467,90
141,101.14471,95
141,101.21544,103
141,101.2844,106
141,101.34928,105
141,101.41086,108
141,101.47282,100
141,101.53894,103
141,101.61251,95
141,101.69128,104
141,101.76964,116
141,101.84195,106
141,101.90388,104
141,101.9596,96
141,102.0166,100
141,102.08236,100
141,102.16182,105
141,102.24993,108
141,102.33929,112
141,102.42247,103
141,102.495,109
141,102.55942,108
141,102.61933,107
141,102.6783,113
141,102.7394,109
141,102.80493,108
141,102.87714,108
141,102.95809,112
141,103.04576,100
141,103.13413,100
141,103.21695,101
141,103.2886,111
141,103.35064,110
141,103.40926,100
141,103.47077,96
141,103.54042,100
141,103.61649,101
141,103.69435,110
141,103.76935,103
141,103.83803,91
141,103.90189,96
141,103.9637,99
141,104.02626,95
141,104.09132,92
141,104.1581,95
141,104.22543,89
141,104.29213,88
141,104.35799,85
141,104.4244,82
141,104.49289,90
141,104.5649,87
141,104.64005,92
141,104.71598,89
141,104.79024,85
141,104.86053,87
141,104.92621,86
141,104.98785,83
141,105.04605,81
141,105.10174,79
141,105.15855,82
141,105.22125,77
141,105.29465,78
141,105.38154,80
141,105.47579,78
141,105.56879,83
141,105.65193,86
141,105.72042,88
141,105.77986,79
141,105.83764,80
141,105.90109,84
141,105.97404,79
141,106.05427,75
141,106.1389,80
141,106.22514,87
141,106.31146,82
141,106.39778,78
141,106.48409,76
141,106.57041,77
141,106.65673,81
141,106.74304,81
141,106.82936,59
141,106.91568,51
141,107.00199,46
141,107.08831,39
141,107.17463,34
141,107.26094,32
141,107.34726,34
141,107.43358,33
141,107.51989,30
141,107.60621,32
141,107.69253,32
142,96.707474,79
142,96.784326,80
142,96.86117899999999,82
142,96.938032,75
142,97.014886,86
142,97.091739,86
142,97.168592,76
142,97.245445,71
142,97.322298,73
142,97.399151,78
142,97.476004,82
142,97.552857,80
142,97.62971,76
142,97.706563,73
142,97.783416,78
142,97.860269,74
142,97.937122,74
142,98.013975,78
142,98.090828,77
142,98.167681,76
142,98.244534,80
142,98.321387,84
142,98.39824,85
142,98.475093,77
142,98.551946,78
142,98.628799,88
142,98.705652,76
142,98.782505,83
142,98.859358,84
142,98.936211,95
142,99.013064,95
142,99.089917,87
142,99.16677,80
142,99.243623,83
142,99.320476,83
142,99.397329,85
142,99.474182,82
142,99.551035,91
142,99.627888,92
142,99.704741,87
142,99.781555,93
142,99.857562,88
142,99.931347,93
142,100.00147,91
142,100.06672,85
142,100.12793,92
142,100.18718,89
142,100.24653,83
142,100.30787,82
142,100.37207,96
142,100.43961,104
142,100.51095,90
142,100.58601,88
142,100.66268,92
142,100.73837,87
142,100.81051,94
142,100.87796,105
142,100.94281,105
142,101.00755,96
142,101.07467,92
142,101.14471,98
142,101.21544,102
142,101.2844,106
142,101.34928,106
142,101.41086,104
142,101.47282,105
142,101.53894,109
142,101.61251,93
142,101.69128,101
142,101.76964,109
142,101.84195,105
142,101.90388,107
142,101.9596,94
142,102.0166,102
142,102.08236,107
142,102.16182,113
142,102.24993,105
142,102.33929,104
142,102.42247,105
142,102.495,103
142,102.55942,101
142,102.61933,103
142,102.6783,109
142,102.7394,111
142,102.80493,103
142,102.87714,106
142,102.95809,107
142,103.04576,104
142,103.13413,101
142,103.21695,96
142,103.2886,105
142,103.35064,109
142,103.40926,100
142,103.47077,96
142,103.54042,100
142,103.61649,99
142,103.69435,105
142,103.76935,97
142,103.83803,88
142,103.90189,100
142,103.9637,97
142,104.02626,100
142,104.09132,97
142,104.1581,90
142,104.22543,89
142,104.29213,92
142,104.35799,84
142,104.4244,77
142,104.49289,83
142,104.5649,93
142,104.64005,98
142,104.71598,89
142,104.79024,84
142,104.86053,82
142,104.92621,87
142,104.98785,83
142,105.04605,79
142,105.10174,81
142,105.15855,86
142,105.22125,78
142,105.29465,74
142,105.38154,88
142,105.47579,81
142,105.56879,83
142,105.65193,90
142,105.72042,84
142,105.77986,80
142,105.83764,82
142,105.90109,82
142,105.97404,78
142,106.05427,79
142,106.1389,83
142,106.22514,82
142,106.31146,79
142,106.39778,72
142,106.48409,79
142,106.57041,74
142,106.65673,83
142,106.74304,83
142,106.82936,57
142,106.91568,49
142,107.00199,45
142,107.08831,40
142,107.17463,34
142,107.26094,33
142,107.34726,33
142,107.43358,33
142,107.51989,31
142,107.60621,30
142,107.69253,32
143,96.707474,77
143,96.784326,84
143,96.86117899999999,83
143,96.938032,77
143,97.014886,81
143,97.091739,83
143,97.168592,81
143,97.245445,78
143,97.322298,75
143,97.399151,79
143,97.476004,84
143,97.552857,80
143,97.62971,76
143,97.706563,78
143,97.783416,77
143,97.860269,76
143,97.937122,78
143,98.013975,79
143,98.090828,77
143,98.167681,79
143,98.244534,80
143,98.321387,85
143,98.39824,90
143,98.475093,76
143,98.551946,76
143,98.628799,86
143,98.705652,77
143,98.782505,77
143,98.859358,81
143,98.936211,91
143,99.013064,88
143,99.089917,89
143,99.16677,81
143,99.243623,86
143,99.320476,84
143,99.397329,87
143,99.474182,87
143,99.551035,84
143,99.627888,87
143,99.704741,85
143,99.781555,98
143,99.857562,89
143,99.931347,94
143,100.00147,101
143,100.06672,85
143,100.12793,91
143,100.18718,88
143,100.24653,86
143,100.30787,82
143,100.37207,91
143,100.43961,96
143,100.51095,87
143,100.58601,85
143,100.66268,85
143,100.73837,88
143,100.81051,96
143,100.87796,103
143,100.94281,104
143,101.00755,90
143,101.07467,99
143,101.14471,99
143,101.21544,103
143,101.2844,100
143,101.34928,100
143,101.41086,97
143,101.47282,103
143,101.53894,112
143,101.61251,93
143,101.69128,103
143,101.76964,103
143,101.84195,108
143,101.90388,112
143,101.9596,102
143,102.0166,106
143,102.08236,109
143,102.16182,111
143,102.24993,106
143,102.33929,109
143,102.42247,107
143,102.495,102
143,102.55942,95
143,102.61933,101
143,102.6783,105
143,102.7394,109
143,102.80493,100
143,102.87714,104
143,102.95809,112
143,103.04576,105
143,103.13413,104
143,103.21695,97
143,103.2886,104
143,103.35064,109
143,103.40926,102
143,103.47077,100
143,103.54042,94
143,103.61649,105
143,103.69435,105
143,103.76935,93
143,103.83803,89
143,103.90189,100
143,103.9637,93
143,104.02626,99
143,104.09132,99
143,104.1581,89
143,104.22543,91
143,104.29213,93
143,104.35799,88
143,104.4244,78
143,104.49289,87
143,104.5649,89
143,104.64005,89
143,104.71598,83
143,104.79024,81
143,104.86053,85
143,104.92621,92
143,104.98785,87
143,105.04605,80
143,105.10174,86
143,105.15855,87
143,105.22125,82
143,105.29465,73
143,105.38154,83
143,105.47579,80
143,105.56879,86
143,105.65193,94
143,105.72042,83
143,105.77986,79
143,105.83764,86
143,105.90109,82
143,105.97404,79
143,106.05427,78
143,106.1389,84
143,106.22514,90
143,106.31146,81
143,106.39778,74
143,106.48409,80
143,106.57041,74
143,106.65673,75
143,106.74304,80
143,106.82936,58
143,106.91568,51
143,107.00199,46
143,107.08831,41
143,107.17463,36
143,107.26094,33
143,107.34726,34
143,107.43358,37
143,107.51989,31
143,107.60621,30
143,107.69253,31
144,96.707474,75
144,96.784326,80
144,96.86117899999999,84
144,96.938032,78
144,97.014886,75
144,97.091739,84
144,97.168592,83
144,97.245445,84
144,97.322298,80
144,97.399151,82
144,97.476004,82
144,97.552857,76
144,97.62971,75
144,97.706563,77
144,97.783416,77
144,97.860269,75
144,97.937122,79
144,98.013975,80
144,98.090828,76
144,98.167681,79
144,98.244534,79
144,98.321387,84
144,98.39824,90
144,98.475093,82
144,98.551946,77
144,98.628799,82
144,98.705652,80
144,98.782505,77
144,98.859358,80
144,98.936211,84
144,99.013064,82
144,99.089917,88
144,99.16677,86
144,99.243623,92
144,99.320476,83
144,99.397329,89
144,99.474182,88
144,99.551035,81
144,99.627888,82
144,99.704741,86
144,99.781555,96
144,99.857562,89
144,99.931347,93
144,100.00147,108
144,100.06672,87
144,100.12793,92
144,100.18718,92
144,100.24653,86
144,100.30787,84
144,100.37207,90
144,100.43961,89
144,100.51095,92
144,100.58601,86
144,100.66268,81
144,100.73837,91
144,100.81051,96
144,100.87796,99
144,100.94281,99
144,101.00755,94
144,101.07467,104
144,101.14471,105
144,101.21544,103
144,101.2844,99
144,101.34928,94
144,101.41086,95
144,101.47282,97
144,101.53894,106
144,101.61251,95
144,101.69128,104
144,101.76964,100
144,101.84195,108
144,101.90388,117
144,101.9596,109
144,102.0166,106
144,102.08236,102
144,102.16182,107
144,102.24993,107
144,102.33929,112
144,102.42247,101
144,102.495,96
144,102.55942,96
144,102.61933,95
144,102.6783,107
144,102.7394,110
144,102.80493,96
144,102.87714,108
144,102.95809,111
144,103.04576,106
144,103.13413,103
144,103.21695,101
144,103.2886,103
144,103.35064,106
144,103.40926,102
144,103.47077,95
144,103.54042,89
144,103.61649,101
144,103.69435,103
144,103.76935,90
144,103.83803,88
144,103.90189,92
144,103.9637,92
144,104.02626,100
144,104.09132,96
144,104.1581,88
144,104.22543,92
144,104.29213,90
144,104.35799,86
144,104.4244,79
144,104.49289,87
144,104.5649,91
144,104.64005,91
144,104.71598,85
144,104.79024,82
144,104.86053,88
144,104.92621,97
144,104.98785,86
144,105.04605,85
144,105.10174,85
144,105.15855,89
144,105.22125,86
144,105.29465,78
144,105.38154,82
144,105.47579,82
144,105.56879,87
144,105.65193,93
144,105.72042,83
144,105.77986,77
144,105.83764,83
144,105.90109,80
144,105.97404,83
144,106.05427,78
144,106.1389,79
144,106.22514,86
144,106.31146,80
144,106.39778,77
144,106.48409,82
144,106.57041,77
144,106.65673,77
144,106.74304,78
144,106.82936,66
144,106.91568,53
144,107.00199,43
144,107.08831,40
144,107.17463,36
144,107.26094,34
144,107.34726,35
144,107.43358,36
144,107.51989,31
144,107.60621,30
144,107.69253,32
145,96.707474,76
145,96.784326,78
145,96.86117899999999,84
145,96.938032,80
145,97.014886,75
145,97.091739,82
145,97.168592,82
145,97.245445,85
145,97.322298,84
145,97.399151,81
145,97.476004,80
145,97.552857,74
145,97.62971,76
145,97.706563,75
145,97.783416,73
145,97.860269,73
145,97.937122,76
145,98.013975,79
145,98.090828,74
145,98.167681,83
145,98.244534,77
145,98.321387,80
145,98.39824,91
145,98.475093,84
145,98.551946,76
145,98.628799,78
145,98.705652,80
145,98.782505,81
145,98.859358,81
145,98.936211,78
145,99.013064,80
145,99.089917,86
145,99.16677,86
145,99.243623,90
145,99.320476,81
145,99.397329,89
145,99.474182,84
145,99.551035,85
145,99.627888,88
145,99.704741,88
145,99.781555,85
145,99.857562,85
145,99.931347,88
145,100.00147,103
145,100.06672,90
145,100.12793,98
145,100.18718,95
145,100.24653,90
145,100.30787,86
145,100.37207,88
145,100.43961,88
145,100.51095,96
145,100.58601,92
145,100.66268,85
145,100.73837,94
145,100.81051,94
145,100.87796,99
145,100.94281,92
145,101.00755,98
145,101.07467,108
145,101.14471,109
145,101.21544,96
145,101.2844,99
145,101.34928,98
145,101.41086,101
145,101.47282,93
145,101.53894,101
145,101.61251,99
145,101.69128,99
145,101.76964,105
145,101.84195,106
145,101.90388,112
145,101.9596,111
145,102.0166,103
145,102.08236,100
145,102.16182,109
145,102.24993,107
145,102.33929,111
145,102.42247,97
145,102.495,101
145,102.55942,101
145,102.61933,104
145,102.6783,110
145,102.7394,107
145,102.80493,95
145,102.87714,109
145,102.95809,111
145,103.04576,105
145,103.13413,103
145,103.21695,107
145,103.2886,105
145,103.35064,100
145,103.40926,103
145,103.47077,96
145,103.54042,96
145,103.61649,98
145,103.69435,101
145,103.76935,91
145,103.83803,93
145,103.90189,87
145,103.9637,94
145,104.02626,98
145,104.09132,87
145,104.1581,88
145,104.22543,90
145,104.29213,88
145,104.35799,85
145,104.4244,82
145,104.49289,87
145,104.5649,94
145,104.64005,96
145,104.71598,89
145,104.79024,87
145,104.86053,86
145,104.92621,95
145,104.98785,82
145,105.04605,86
145,105.10174,81
145,105.15855,91
145,105.22125,89
145,105.29465,83
145,105.38154,84
145,105.47579,86
145,105.56879,85
145,105.65193,86
145,105.72042,80
145,105.77986,80
145,105.83764,80
145,105.90109,80
145,105.97404,84
145,106.05427,82
145,106.1389,74
145,106.22514,79
145,106.31146,83
145,106.39778,84
145,106.48409,82
145,106.57041,77
145,106.65673,75
145,106.74304,71
145,106.82936,63
145,106.91568,51
145,107.00199,40
145,107.08831,40
145,107.17463,35
145,107.26094,33
145,107.34726,33
145,107.43358,33
145,107.51989,31
145,107.60621,32
145,107.69253,31
146,96.707474,78
146,96.784326,80
146,96.86117899999999,84
146,96.938032,81
146,97.014886,74
146,97.091739,80
146,97.168592,79
146,97.245445,81
146,97.322298,81
146,97.399151,79
146,97.476004,77
146,97.552857,76
146,97.62971,75
146,97.706563,71
146,97.783416,70
146,97.860269,71
146,97.937122,78
146,98.013975,81
146,98.090828,78
146,98.167681,91
146,98.244534,80
146,98.321387,80
146,98.39824,88
146,98.475093,82
146,98.551946,76
146,98.628799,74
146,98.705652,83
146,98.782505,80
146,98.859358,80
146,98.936211,75
146,99.013064,78
146,99.089917,87
146,99.16677,88
146,99.243623,87
146,99.320476,79
146,99.397329,88
146,99.474182,90
146,99.551035,90
146,99.627888,92
146,99.704741,92
146,99.781555,81
146,99.857562,81
146,99.931347,88
146,100.00147,95
146,100.06672,92
146,100.12793,96
146,100.18718,91
146,100.24653,91
146,100.30787,86
146,100.37207,91
146,100.43961,86
146,100.51095,95
146,100.58601,93
146,100.66268,91
146,100.73837,94
146,100.81051,93
146,100.87796,96
146,100.94281,91
146,101.00755,98
146,101.07467,108
146,101.14471,104
146,101.21544,95
146,101.2844,109
146,101.34928,101
146,101.41086,105
146,101.47282,95
146,101.53894,100
146,101.61251,100
146,101.69128,98
146,101.76964,102
146,101.84195,102
146,101.90388,101
146,101.9596,105
146,102.0166,102
146,102.08236,103
146,102.16182,110
146,102.24993,107
146,102.33929,109
146,102.42247,100
146,102.495,104
146,102.55942,105
146,102.61933,110
146,102.6783,110
146,102.7394,101
146,102.80493,95
146,102.87714,107
146,102.95809,115
146,103.04576,108
146,103.13413,105
146,103.21695,111
146,103.2886,104
146,103.35064,91
146,103.40926,107
146,103.47077,100
146,103.54042,104
146,103.61649,105
146,103.69435,100
146,103.76935,93
146,103.83803,89
146,103.90189,90
146,103.9637,92
146,104.02626,104
146,104.09132,88
146,104.1581,91
146,104.22543,86
146,104.29213,93
146,104.35799,88
146,104.4244,85
146,104.49289,87
146,104.5649,92
146,104.64005,98
146,104.71598,90
146,104.79024,91
146,104.86053,87
146,104.92621,90
146,104.98785,83
146,105.04605,84
146,105.10174,82
146,105.15855,86
146,105.22125,84
146,105.29465,83
146,105.38154,81
146,105.47579,83
146,105.56879,82
146,105.65193,82
146,105.72042,78
146,105.77986,81
146,105.83764,86
146,105.90109,80
146,105.97404,78
146,106.05427,80
146,106.1389,72
146,106.22514,78
146,106.31146,78
146,106.39778,88
146,106.48409,82
146,106.57041,80
146,106.65673,69
146,106.74304,64
146,106.82936,64
146,106.91568,52
146,107.00199,40
146,107.08831,37
146,107.17463,35
146,107.26094,33
146,107.34726,31
146,107.43358,32
146,107.51989,33
146,107.60621,34
146,107.69253,33
147,96.707474,80
147,96.784326,81
147,96.86117899999999,81
147,96.938032,82
147,97.014886,78
147,97.091739,79
147,97.168592,73
147,97.245445,74
147,97.322298,80
147,97.399151,78
147,97.476004,73
147,97.552857,77
147,97.62971,70
147,97.706563,68
147,97.783416,69
147,97.860269,73
147,97.937122,80
147,98.013975,86
147,98.090828,80
147,98.167681,86
147,98.244534,80
147,98.321387,81
147,98.39824,85
147,98.475093,78
147,98.551946,77
147,98.628799,77
147,98.705652,87
147,98.782505,80
147,98.859358,81
147,98.936211,73
147,99.013064,76
147,99.089917,87
147,99.16677,87
147,99.243623,87
147,99.320476,88
147,99.397329,96
147,99.474182,91
147,99.551035,91
147,99.627888,91
147,99.704741,90
147,99.781555,83
147,99.857562,80
147,99.931347,88
147,100.00147,91
147,100.06672,93
147,100.12793,93
147,100.18718,92
147,100.24653,91
147,100.30787,86
147,100.37207,93
147,100.43961,88
147,100.51095,88
147,100.58601,94
147,100.66268,93
147,100.73837,91
147,100.81051,96
147,100.87796,99
147,100.94281,95
147,101.00755,102
147,101.07467,104
147,101.14471,98
147,101.21544,93
147,101.2844,110
147,101.34928,97
147,101.41086,103
147,101.47282,95
147,101.53894,100
147,101.61251,96
147,101.69128,94
147,101.76964,100
147,101.84195,105
147,101.90388,91
147,101.9596,104
147,102.0166,103
147,102.08236,101
147,102.16182,100
147,102.24993,100
147,102.33929,101
147,102.42247,105
147,102.495,108
147,102.55942,96
147,102.61933,107
147,102.6783,107
147,102.7394,103
147,102.80493,100
147,102.87714,105
147,102.95809,115
147,103.04576,108
147,103.13413,103
147,103.21695,107
147,103.2886,99
147,103.35064,92
147,103.40926,102
147,103.47077,100
147,103.54042,103
147,103.61649,107
147,103.69435,102
147,103.76935,92
147,103.83803,86
147,103.90189,96
147,103.9637,98
147,104.02626,108
147,104.09132,92
147,104.1581,92
147,104.22543,89
147,104.29213,92
147,104.35799,89
147,104.4244,89
147,104.49289,87
147,104.5649,91
147,104.64005,93
147,104.71598,85
147,104.79024,85
147,104.86053,86
147,104.92621,81
147,104.98785,86
147,105.04605,86
147,105.10174,82
147,105.15855,84
147,105.22125,83
147,105.29465,85
147,105.38154,80
147,105.47579,75
147,105.56879,80
147,105.65193,79
147,105.72042,74
147,105.77986,79
147,105.83764,80
147,105.90109,79
147,105.97404,76
147,106.05427,77
147,106.1389,74
147,106.22514,76
147,106.31146,71
147,106.39778,79
147,106.48409,75
147,106.57041,77
147,106.65673,68
147,106.74304,61
147,106.82936,63
147,106.91568,51
147,107.00199,40
147,107.08831,37
147,107.17463,37
147,107.26094,32
147,107.34726,32
147,107.43358,32
147,107.51989,32
147,107.60621,35
147,107.69253,33
148,96.707474,83
148,96.784326,81
148,96.86117899999999,83
148,96.938032,83
148,97.014886,81
148,97.091739,76
148,97.168592,74
148,97.245445,74
148,97.322298,77
148,97.399151,75
148,97.476004,75
148,97.552857,82
148,97.62971,70
148,97.706563,66
148,97.783416,68
148,97.860269,75
148,97.937122,82
148,98.013975,83
148,98.090828,79
148,98.167681,81
148,98.244534,76
148,98.321387,83
148,98.39824,87
148,98.475093,80
148,98.551946,76
148,98.628799,87
148,98.705652,87
148,98.782505,79
148,98.859358,80
148,98.936211,79
148,99.013064,81
148,99.089917,89
148,99.16677,87
148,99.243623,88
148,99.320476,88
148,99.397329,95
148,99.474182,88
148,99.551035,92
148,99.627888,86
148,99.704741,89
148,99.781555,88
148,99.857562,83
148,99.931347,87
148,100.00147,88
148,100.06672,88
148,100.12793,85
148,100.18718,92
148,100.24653,90
148,100.30787,90
148,100.37207,91
148,100.43961,91
148,100.51095,92
148,100.58601,95
148,100.66268,95
148,100.73837,91
148,100.81051,101
148,100.87796,101
148,100.94281,101
148,101.00755,101
148,101.07467,100
148,101.14471,96
148,101.21544,93
148,101.2844,102
148,101.34928,97
148,101.41086,98
148,101.47282,94
148,101.53894,91
148,101.61251,95
148,101.69128,95
148,101.76964,106
148,101.84195,102
148,101.90388,99
148,101.9596,103
148,102.0166,102
148,102.08236,95
148,102.16182,96
148,102.24993,94
148,102.33929,97
148,102.42247,110
148,102.495,107
148,102.55942,99
148,102.61933,105
148,102.6783,101
148,102.7394,103
148,102.80493,97
148,102.87714,109
148,102.95809,115
148,103.04576,105
148,103.13413,105
148,103.21695,106
148,103.2886,97
148,103.35064,101
148,103.40926,99
148,103.47077,97
148,103.54042,99
148,103.61649,99
148,103.69435,101
148,103.76935,97
148,103.83803,87
148,103.90189,101
148,103.9637,101
148,104.02626,107
148,104.09132,93
148,104.1581,91
148,104.22543,87
148,104.29213,87
148,104.35799,87
148,104.4244,88
148,104.49289,87
148,104.5649,96
148,104.64005,93
148,104.71598,84
148,104.79024,82
148,104.86053,82
148,104.92621,79
148,104.98785,84
148,105.04605,90
148,105.10174,90
148,105.15855,92
148,105.22125,84
148,105.29465,92
148,105.38154,88
148,105.47579,75
148,105.56879,78
148,105.65193,77
148,105.72042,76
148,105.77986,80
148,105.83764,73
148,105.90109,74
148,105.97404,78
148,106.05427,75
148,106.1389,76
148,106.22514,71
148,106.31146,75
148,106.39778,75
148,106.48409,75
148,106.57041,74
148,106.65673,71
148,106.74304,64
148,106.82936,65
148,106.91568,52
148,107.00199,40
148,107.08831,37
148,107.17463,35
148,107.26094,31
148,107.34726,32
148,107.43358,33
148,107.51989,32
148,107.60621,33
148,107.69253,32
149,96.707474,77
149,96.784326,77
149,96.86117899999999,82
149,96.938032,79
149,97.014886,82
149,97.091739,68
149,97.168592,73
149,97.245445,80
149,97.322298,80
149,97.399151,79
149,97.476004,78
149,97.552857,85
149,97.62971,75
149,97.706563,69
149,97.783416,73
149,97.860269,76
149,97.937122,80
149,98.013975,81
149,98.090828,81
149,98.167681,85
149,98.244534,79
149,98.321387,80
149,98.39824,78
149,98.475093,79
149,98.551946,78
149,98.628799,88
149,98.705652,86
149,98.782505,80
149,98.859358,81
149,98.936211,81
149,99.013064,89
149,99.089917,88
149,99.16677,84
149,99.243623,88
149,99.320476,85
149,99.397329,88
149,99.474182,91
149,99.551035,88
149,99.627888,89
149,99.704741,91
149,99.781555,90
149,99.857562,83
149,99.931347,86
149,100.00147,84
149,100.06672,88
149,100.12793,84
149,100.18718,91
149,100.24653,88
149,100.30787,92
149,100.37207,89
149,100.43961,93
149,100.51095,93
149,100.58601,95
149,100.66268,92
149,100.73837,89
149,100.81051,102
149,100.87796,99
149,100.94281,107
149,101.00755,102
149,101.07467,99
149,101.14471,96
149,101.21544,95
149,101.2844,101
149,101.34928,95
149,101.41086,94
149,101.47282,93
149,101.53894,93
149,101.61251,97
149,101.69128,94
149,101.76964,111
149,101.84195,107
149,101.90388,100
149,101.9596,106
149,102.0166,107
149,102.08236,96
149,102.16182,100
149,102.24993,95
149,102.33929,99
149,102.42247,111
149,102.495,110
149,102.55942,100
149,102.61933,103
149,102.6783,103
149,102.7394,101
149,102.80493,93
149,102.87714,109
149,102.95809,115
149,103.04576,104
149,103.13413,105
149,103.21695,106
149,103.2886,101
149,103.35064,100
149,103.40926,104
149,103.47077,102
149,103.54042,97
149,103.61649,96
149,103.69435,98
149,103.76935,98
149,103.83803,88
149,103.90189,101
149,103.9637,100
149,104.02626,97
149,104.09132,90
149,104.1581,91
149,104.22543,81
149,104.29213,83
149,104.35799,87
149,104.4244,84
149,104.49289,88
149,104.5649,90
149,104.64005,91
149,104.71598,87
149,104.79024,80
149,104.86053,80
149,104.92621,83
149,104.98785,84
149,105.04605,92
149,105.10174,89
149,105.15855,93
149,105.22125,84
149,105.29465,93
149,105.38154,89
149,105.47579,79
149,105.56879,73
149,105.65193,74
149,105.72042,79
149,105.77986,79
149,105.83764,76
149,105.90109,71
149,105.97404,73
149,106.05427,77
149,106.1389,82
149,106.22514,76
149,106.31146,74
149,106.39778,67
149,106.48409,80
149,106.57041,78
149,106.65673,75
149,106.74304,64
149,106.82936,61
149,106.91568,48
149,107.00199,42
149,107.08831,38
149,107.17463,33
149,107.26094,33
149,107.34726,32
149,107.43358,32
149,107.51989,33
149,107.60621,34
149,107.69253,33
150,96.707474,78
150,96.784326,81
150,96.86117899999999,79
150,96.938032,75
150,97.014886,80
150,97.091739,69
150,97.168592,78
150,97.245445,80
150,97.322298,84
150,97.399151,78
150,97.476004,79
150,97.552857,82
150,97.62971,80
150,97.706563,72
150,97.783416,78
150,97.860269,73
150,97.937122,82
150,98.013975,83
